,Region,Year,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+,Dependancy ratio
1127,Italy,1997,  2 674,  2 722,  2 838,  3 289,  4 125,  4 521,  4 667,  4 160,  3 808,  3 862,  3 498,  3 570,  3 270,  3 095,  2 697,  1 762,  1 301,   776,   242,   45,4,46.83363112
1128,Italy,1998,  2 641,  2 754,  2 796,  3 187,  3 971,  4 481,  4 682,  4 264,  3 855,  3 778,  3 622,  3 516,  3 302,  3 097,  2 708,  1 979,  1 176,   817,   259,   48,5,47.28554533
1129,Italy,1999,  2 627,  2 752,  2 780,  3 104,  3 796,  4 431,  4 657,  4 389,  3 907,  3 725,  3 740,  3 424,  3 359,  3 107,  2 718,  2 165,  1 081,   848,   279,   51,5,47.78193133
1130,Italy,2000,  2 626,  2 728,  2 779,  3 041,  3 618,  4 371,  4 607,  4 508,  3 968,  3 713,  3 853,  3 305,  3 419,  3 103,  2 752,  2 251,  1 094,   867,   301,   55,5,48.33130143
1131,Italy,2001,  2 621,  2 691,  2 798,  2 982,  3 469,  4 283,  4 559,  4 597,  4 048,  3 728,  3 874,  3 295,  3 451,  3 085,  2 794,  2 269,  1 205,   855,   323,   60,6,48.86178377
1132,Italy,2002,  2 632,  2 657,  2 826,  2 914,  3 350,  4 166,  4 536,  4 664,  4 148,  3 774,  3 804,  3 413,  3 447,  3 091,  2 817,  2 293,  1 357,   802,   346,   65,6,49.43162613
1133,Italy,2003,  2 666,  2 642,  2 836,  2 867,  3 265,  4 070,  4 551,  4 723,  4 282,  3 845,  3 741,  3 549,  3 408,  3 136,  2 833,  2 321,  1 526,   724,   366,   69,7,49.93816718
1134,Italy,2004,  2 703,  2 654,  2 824,  2 853,  3 201,  3 969,  4 574,  4 759,  4 447,  3 931,  3 710,  3 685,  3 329,  3 206,  2 855,  2 348,  1 673,   672,   385,   76,7,50.44497832
1135,Italy,2005,  2 733,  2 682,  2 805,  2 858,  3 136,  3 824,  4 568,  4 752,  4 597,  4 020,  3 715,  3 816,  3 223,  3 277,  2 863,  2 394,  1 748,   698,   399,   84,8,51.13175856
1136,Italy,2006,  2 755,  2 709,  2 783,  2 881,  3 067,  3 670,  4 512,  4 727,  4 709,  4 117,  3 747,  3 850,  3 226,  3 320,  2 859,  2 443,  1 773,   786,   394,   91,9,51.73969538
1137,Italy,2007,  2 781,  2 737,  2 766,  2 920,  3 027,  3 564,  4 432,  4 726,  4 804,  4 234,  3 813,  3 786,  3 354,  3 320,  2 876,  2 468,  1 800,   894,   369,   99,10,52.04113116
1138,Italy,2008,  2 808,  2 769,  2 763,  2 945,  3 031,  3 496,  4 342,  4 738,  4 874,  4 372,  3 895,  3 723,  3 494,  3 281,  2 929,  2 486,  1 823,  1 005,   333,   107,11,52.20806601
1139,Italy,2009,  2 821,  2 796,  2 777,  2 944,  3 047,  3 428,  4 202,  4 729,  4 896,  4 526,  3 978,  3 690,  3 629,  3 207,  3 001,  2 512,  1 846,  1 099,   311,   112,12,52.45646041
1140,Italy,2010,  2 818,  2 809,  2 800,  2 929,  3 063,  3 377,  4 035,  4 704,  4 881,  4 673,  4 068,  3 700,  3 757,  3 108,  3 072,  2 527,  1 890,  1 148,   332,   116,13,52.65693658
1141,Italy,2011,  2 799,  2 815,  2 823,  2 907,  3 087,  3 336,  3 882,  4 646,  4 858,  4 788,  4 168,  3 741,  3 790,  3 116,  3 117,  2 533,  1 938,  1 170,   384,   114,14,53.11662711
1142,Italy,2012,  2 773,  2 828,  2 834,  2 881,  3 113,  3 297,  3 765,  4 550,  4 840,  4 875,  4 274,  3 810,  3 721,  3 242,  3 116,  2 557,  1 966,  1 191,   437,   104,15,53.83653827
1143,Italy,2013,  2 735,  2 842,  2 839,  2 858,  3 113,  3 272,  3 675,  4 437,  4 821,  4 931,  4 393,  3 884,  3 652,  3 373,  3 073,  2 611,  1 993,  1 211,   491,   93,17,54.50512637
1144,Italy,2014,  2 674,  2 843,  2 843,  2 849,  3 080,  3 251,  3 588,  4 282,  4 792,  4 936,  4 532,  3 956,  3 614,  3 496,  3 000,  2 680,  2 027,  1 236,   536,   89,18,55.15141223
1145,Italy,2015,  2 602,  2 833,  2 839,  2 855,  3 036,  3 227,  3 514,  4 104,  4 750,  4 903,  4 663,  4 032,  3 619,  3 611,  2 903,  2 746,  2 047,  1 271,   559,   99,18,55.62483853
1146,Italy,2016,  2 528,  2 810,  2 832,  2 867,  2 997,  3 217,  3 447,  3 946,  4 677,  4 867,  4 764,  4 119,  3 653,  3 635,  2 907,  2 783,  2 057,  1 308,   570,   118,17,55.93231081
1147,Italy,2017,  2 453,  2 773,  2 834,  2 875,  2 972,  3 216,  3 379,  3 816,  4 567,  4 834,  4 840,  4 215,  3 716,  3 567,  3 025,  2 779,  2 081,  1 332,   581,   134,16,56.1404142
1148,Italy,2018,  2 377,  2 722,  2 839,  2 877,  2 962,  3 196,  3 333,  3 706,  4 438,  4 802,  4 886,  4 325,  3 785,  3 502,  3 150,  2 740,  2 131,  1 354,   590,   149,14,56.294408
1149,Italy,2019,  2 302,  2 660,  2 839,  2 872,  2 959,  3 152,  3 301,  3 613,  4 280,  4 767,  4 889,  4 462,  3 856,  3 470,  3 270,  2 678,  2 197,  1 382,   606,   158,13,56.5479338
1150,Italy,2020,  2 228,  2 593,  2 830,  2 860,  2 958,  3 103,  3 271,  3 537,  4 103,  4 727,  4 858,  4 594,  3 933,  3 478,  3 379,  2 592,  2 254,  1 398,   630,   162,15,56.81373843
1151,Italy,2021,  2 161,  2 525,  2 809,  2 847,  2 953,  3 058,  3 253,  3 466,  3 947,  4 656,  4 824,  4 695,  4 019,  3 511,  3 401,  2 593,  2 280,  1 406,   654,   166,18,57.06530857
1152,Spain,1950,  2 663,  2 440,  2 333,  2 731,  2 655,  2 388,  1 911,  1 916,  1 795,  1 673,  1 359,  1 160,  1 017,   805,   573,   362,   188,   74,   21,   4,0,50.86809491
1153,Spain,1951,  2 597,  2 491,  2 270,  2 717,  2 663,  2 421,  1 979,  1 863,  1 838,  1 666,  1 427,  1 178,  1 028,   821,   588,   365,   193,   75,   22,   4,0,50.19784398
1154,Spain,1952,  2 619,  2 570,  2 204,  2 667,  2 654,  2 447,  2 056,  1 844,  1 853,  1 678,  1 467,  1 209,  1 030,   841,   592,   377,   198,   75,   22,   4,0,50.27042413
1155,Spain,1953,  2 622,  2 643,  2 234,  2 535,  2 660,  2 471,  2 142,  1 836,  1 856,  1 691,  1 519,  1 230,  1 033,   864,   601,   389,   205,   77,   23,   5,0,50.93473615
1156,Spain,1954,  2 633,  2 678,  2 349,  2 379,  2 647,  2 490,  2 232,  1 821,  1 861,  1 703,  1 571,  1 242,  1 048,   876,   619,   396,   211,   79,   24,   5,0,51.9597881
1157,Spain,1955,  2 694,  2 645,  2 437,  2 296,  2 613,  2 505,  2 287,  1 843,  1 841,  1 727,  1 587,  1 287,  1 072,   884,   639,   409,   217,   83,   24,   5,0,52.67629931
1158,Spain,1956,  2 762,  2 626,  2 489,  2 247,  2 583,  2 513,  2 308,  1 912,  1 802,  1 757,  1 583,  1 342,  1 103,   893,   653,   420,   223,   85,   24,   5,0,53.1613344
1159,Spain,1957,  2 814,  2 651,  2 572,  2 197,  2 535,  2 511,  2 325,  1 988,  1 780,  1 770,  1 597,  1 373,  1 136,   898,   665,   422,   227,   86,   24,   5,0,53.94755405
1160,Spain,1958,  2 869,  2 657,  2 644,  2 230,  2 434,  2 520,  2 335,  2 066,  1 769,  1 775,  1 611,  1 419,  1 154,   907,   685,   428,   234,   88,   24,   5,0,54.586327
1161,Spain,1959,  2 934,  2 657,  2 688,  2 341,  2 313,  2 519,  2 338,  2 142,  1 760,  1 776,  1 626,  1 466,  1 164,   924,   702,   436,   243,   92,   25,   5,0,55.05291946
1162,Spain,1960,  2 971,  2 686,  2 688,  2 432,  2 253,  2 487,  2 349,  2 188,  1 781,  1 763,  1 647,  1 484,  1 195,   954,   713,   444,   252,   96,   26,   5,0,55.34864059
1163,Spain,1961,  3 007,  2 729,  2 678,  2 478,  2 213,  2 461,  2 378,  2 208,  1 849,  1 739,  1 673,  1 491,  1 236,   993,   727,   459,   260,   100,   27,   5,0,55.69347158
1164,Spain,1962,  3 059,  2 776,  2 681,  2 543,  2 153,  2 428,  2 405,  2 233,  1 932,  1 725,  1 693,  1 517,  1 266,  1 023,   741,   474,   267,   104,   28,   5,1,56.08228403
1165,Spain,1963,  3 099,  2 828,  2 672,  2 594,  2 170,  2 346,  2 435,  2 258,  2 014,  1 719,  1 708,  1 541,  1 313,  1 033,   754,   494,   271,   107,   29,   5,0,56.17820879
1166,Spain,1964,  3 147,  2 899,  2 657,  2 624,  2 260,  2 228,  2 454,  2 279,  2 094,  1 718,  1 717,  1 564,  1 365,  1 037,   768,   513,   276,   111,   30,   5,0,56.36692481
1167,Spain,1965,  3 199,  2 966,  2 676,  2 619,  2 326,  2 156,  2 437,  2 315,  2 152,  1 745,  1 713,  1 590,  1 396,  1 067,   791,   528,   284,   116,   31,   6,0,57.03662986
1168,Spain,1966,  3 236,  3 024,  2 718,  2 614,  2 360,  2 102,  2 416,  2 353,  2 183,  1 813,  1 696,  1 615,  1 415,  1 104,   822,   540,   293,   121,   33,   6,1,57.84068938
1169,Spain,1967,  3 262,  3 075,  2 768,  2 633,  2 429,  2 030,  2 379,  2 378,  2 206,  1 895,  1 683,  1 631,  1 443,  1 137,   846,   551,   303,   124,   34,   6,1,58.47130801
1170,Spain,1968,  3 275,  3 114,  2 826,  2 638,  2 487,  2 049,  2 279,  2 405,  2 228,  1 978,  1 677,  1 644,  1 466,  1 185,   858,   563,   316,   127,   36,   6,1,59.02236602
1171,Spain,1969,  3 258,  3 165,  2 901,  2 635,  2 526,  2 146,  2 138,  2 414,  2 254,  2 056,  1 674,  1 652,  1 487,  1 235,   864,   572,   329,   130,   37,   7,1,59.56316201
1172,Spain,1970,  3 228,  3 207,  2 984,  2 660,  2 536,  2 208,  2 055,  2 393,  2 289,  2 115,  1 698,  1 648,  1 507,  1 270,   891,   584,   340,   134,   38,   7,1,60.08752068
1173,Spain,1971,  3 221,  3 237,  3 049,  2 699,  2 548,  2 252,  2 003,  2 374,  2 324,  2 149,  1 764,  1 634,  1 526,  1 293,   926,   604,   347,   138,   39,   7,1,60.46280403
1174,Spain,1972,  3 231,  3 270,  3 086,  2 739,  2 575,  2 344,  1 947,  2 343,  2 351,  2 174,  1 847,  1 624,  1 542,  1 318,   957,   624,   354,   142,   40,   7,1,60.645277
1175,Spain,1973,  3 247,  3 285,  3 119,  2 790,  2 580,  2 420,  1 993,  2 247,  2 380,  2 198,  1 930,  1 620,  1 555,  1 336,  1 003,   637,   361,   149,   41,   7,1,60.71920969
1176,Spain,1974,  3 276,  3 270,  3 171,  2 873,  2 579,  2 488,  2 123,  2 123,  2 397,  2 231,  2 009,  1 617,  1 561,  1 351,  1 045,   645,   365,   155,   42,   7,1,60.58232785
1177,Spain,1975,  3 298,  3 255,  3 223,  2 960,  2 600,  2 519,  2 219,  2 062,  2 390,  2 271,  2 070,  1 640,  1 559,  1 368,  1 072,   669,   373,   161,   43,   8,1,60.43403433
1178,Spain,1976,  3 307,  3 252,  3 266,  3 023,  2 635,  2 523,  2 278,  2 017,  2 377,  2 307,  2 110,  1 703,  1 551,  1 390,  1 094,   701,   390,   165,   45,   8,1,60.45520019
1179,Spain,1977,  3 302,  3 253,  3 308,  3 068,  2 682,  2 534,  2 363,  1 969,  2 345,  2 336,  2 138,  1 782,  1 542,  1 410,  1 119,   730,   405,   170,   47,   8,1,60.42544347
1180,Spain,1978,  3 275,  3 266,  3 324,  3 110,  2 743,  2 523,  2 431,  2 018,  2 253,  2 367,  2 165,  1 865,  1 537,  1 426,  1 142,   771,   415,   176,   49,   9,1,60.19431752
1181,Spain,1979,  3 216,  3 285,  3 314,  3 169,  2 818,  2 509,  2 466,  2 132,  2 133,  2 381,  2 196,  1 945,  1 541,  1 438,  1 167,   810,   426,   182,   53,   9,1,59.68498244
1182,Spain,1980,  3 129,  3 301,  3 303,  3 229,  2 894,  2 520,  2 467,  2 218,  2 065,  2 374,  2 233,  2 008,  1 566,  1 445,  1 194,   839,   449,   190,   57,   10,1,59.04466299
1183,Spain,1981,  3 026,  3 307,  3 289,  3 280,  2 966,  2 558,  2 468,  2 276,  2 013,  2 360,  2 269,  2 051,  1 623,  1 443,  1 220,   863,   477,   201,   59,   10,1,58.22709787
1184,Spain,1982,  2 905,  3 296,  3 276,  3 314,  3 023,  2 616,  2 479,  2 349,  1 966,  2 322,  2 298,  2 081,  1 700,  1 434,  1 242,   889,   504,   212,   62,   11,1,57.27694315
1185,Spain,1983,  2 771,  3 268,  3 282,  3 315,  3 068,  2 691,  2 475,  2 409,  2 009,  2 228,  2 326,  2 108,  1 783,  1 428,  1 258,   914,   536,   220,   66,   12,1,56.36058756
1186,Spain,1984,  2 638,  3 217,  3 297,  3 295,  3 119,  2 774,  2 474,  2 440,  2 115,  2 107,  2 336,  2 137,  1 861,  1 433,  1 270,   939,   567,   228,   68,   13,1,55.44598546
1187,Spain,1985,  2 513,  3 139,  3 314,  3 278,  3 164,  2 855,  2 498,  2 443,  2 196,  2 034,  2 325,  2 171,  1 924,  1 458,  1 276,   964,   591,   243,   72,   14,1,54.58234834
1188,Spain,1986,  2 400,  3 033,  3 325,  3 270,  3 201,  2 925,  2 542,  2 446,  2 253,  1 980,  2 308,  2 203,  1 967,  1 513,  1 274,   986,   611,   261,   76,   15,1,53.77805223
1189,Spain,1987,  2 302,  2 908,  3 317,  3 270,  3 234,  2 972,  2 598,  2 459,  2 325,  1 934,  2 270,  2 231,  1 996,  1 589,  1 270,  1 008,   633,   280,   81,   15,2,53.00336139
1190,Spain,1988,  2 217,  2 775,  3 290,  3 283,  3 247,  3 007,  2 666,  2 457,  2 384,  1 977,  2 177,  2 257,  2 022,  1 668,  1 270,  1 027,   655,   301,   85,   16,2,52.22583502
1191,Spain,1989,  2 136,  2 642,  3 241,  3 303,  3 239,  3 049,  2 742,  2 456,  2 415,  2 082,  2 058,  2 266,  2 049,  1 743,  1 279,  1 041,   678,   320,   89,   17,2,51.39663391
1192,Spain,1990,  2 059,  2 518,  3 156,  3 325,  3 234,  3 086,  2 817,  2 481,  2 416,  2 164,  1 987,  2 254,  2 080,  1 804,  1 306,  1 050,   702,   336,   96,   17,2,50.47891823
1193,Spain,1991,  2 009,  2 405,  3 048,  3 347,  3 250,  3 129,  2 889,  2 529,  2 422,  2 225,  1 937,  2 240,  2 112,  1 846,  1 359,  1 053,   723,   350,   104,   18,2,49.53088915
1194,Spain,1992,  1 989,  2 306,  2 937,  3 357,  3 278,  3 192,  2 951,  2 594,  2 446,  2 302,  1 899,  2 209,  2 142,  1 873,  1 429,  1 054,   744,   366,   113,   20,2,48.66249359
1195,Spain,1993,  1 977,  2 221,  2 817,  3 348,  3 311,  3 243,  3 006,  2 674,  2 456,  2 369,  1 949,  2 127,  2 173,  1 898,  1 501,  1 059,   763,   382,   123,   21,2,47.88296017
1196,Spain,1994,  1 957,  2 151,  2 693,  3 316,  3 351,  3 268,  3 074,  2 767,  2 466,  2 410,  2 066,  2 015,  2 188,  1 927,  1 571,  1 069,   779,   399,   132,   22,2,47.18210924
1197,Spain,1995,  1 928,  2 097,  2 575,  3 248,  3 392,  3 289,  3 141,  2 864,  2 504,  2 421,  2 153,  1 956,  2 186,  1 963,  1 627,  1 096,   792,   417,   141,   24,2,46.62720303
1198,Spain,1996,  1 897,  2 062,  2 462,  3 149,  3 429,  3 318,  3 202,  2 950,  2 565,  2 431,  2 215,  1 916,  2 181,  1 997,  1 669,  1 143,   799,   434,   148,   27,3,46.20725405
1199,Spain,1997,  1 866,  2 041,  2 360,  3 032,  3 447,  3 348,  3 268,  3 016,  2 636,  2 461,  2 294,  1 877,  2 156,  2 032,  1 699,  1 206,   804,   450,   156,   29,3,45.92373551
1200,Spain,1998,  1 843,  2 023,  2 276,  2 901,  3 446,  3 381,  3 319,  3 074,  2 720,  2 476,  2 363,  1 926,  2 077,  2 067,  1 726,  1 270,   810,   464,   163,   32,3,45.79583987
1201,Spain,1999,  1 840,  1 995,  2 210,  2 766,  3 415,  3 423,  3 343,  3 148,  2 818,  2 486,  2 410,  2 048,  1 963,  2 087,  1 759,  1 332,   818,   475,   170,   34,3,45.73418649
1202,Spain,2000,  1 865,  1 960,  2 159,  2 639,  3 347,  3 469,  3 361,  3 218,  2 921,  2 528,  2 422,  2 134,  1 909,  2 088,  1 798,  1 384,   839,   484,   178,   36,3,45.78075481
1203,Spain,2001,  1 911,  1 927,  2 120,  2 518,  3 247,  3 511,  3 389,  3 281,  3 012,  2 596,  2 430,  2 191,  1 878,  2 090,  1 835,  1 427,   881,   492,   188,   39,4,46.02587003
1204,Spain,2002,  1 979,  1 914,  2 110,  2 432,  3 167,  3 587,  3 459,  3 373,  3 098,  2 683,  2 472,  2 279,  1 843,  2 073,  1 875,  1 460,   935,   498,   197,   41,4,46.09234079
1205,Spain,2003,  2 064,  1 928,  2 116,  2 383,  3 102,  3 682,  3 567,  3 474,  3 191,  2 791,  2 507,  2 362,  1 901,  2 006,  1 917,  1 493,   991,   504,   204,   43,5,45.82731435
1206,Spain,2004,  2 146,  1 959,  2 107,  2 347,  3 022,  3 741,  3 683,  3 548,  3 298,  2 915,  2 533,  2 425,  2 037,  1 903,  1 943,  1 532,  1 046,   511,   211,   45,5,45.37667284
1207,Spain,2005,  2 219,  2 010,  2 093,  2 320,  2 946,  3 759,  3 806,  3 623,  3 405,  3 045,  2 594,  2 453,  2 135,  1 861,  1 953,  1 575,  1 092,   529,   217,   48,5,45.20729614
1208,Spain,2006,  2 291,  2 076,  2 086,  2 306,  2 874,  3 738,  3 926,  3 710,  3 503,  3 162,  2 682,  2 475,  2 202,  1 846,  1 962,  1 616,  1 130,   560,   222,   51,6,45.27558235
1209,Spain,2007,  2 368,  2 147,  2 089,  2 312,  2 828,  3 702,  4 040,  3 809,  3 616,  3 262,  2 780,  2 523,  2 295,  1 818,  1 951,  1 658,  1 162,   601,   227,   54,6,45.17820714
1210,Spain,2008,  2 441,  2 219,  2 099,  2 311,  2 782,  3 626,  4 122,  3 899,  3 712,  3 348,  2 884,  2 553,  2 375,  1 873,  1 891,  1 700,  1 193,   643,   231,   57,6,45.40477449
1211,Spain,2009,  2 486,  2 281,  2 118,  2 284,  2 702,  3 484,  4 124,  3 968,  3 760,  3 435,  2 994,  2 567,  2 427,  2 000,  1 794,  1 727,  1 229,   684,   238,   60,7,46.06839612
1212,Spain,2010,  2 498,  2 327,  2 149,  2 246,  2 611,  3 314,  4 054,  4 024,  3 789,  3 511,  3 102,  2 612,  2 443,  2 089,  1 754,  1 741,  1 268,   721,   250,   63,7,46.88893284
1213,Spain,2011,  2 488,  2 373,  2 185,  2 214,  2 536,  3 146,  3 939,  4 070,  3 827,  3 576,  3 197,  2 683,  2 454,  2 148,  1 740,  1 752,  1 305,   754,   270,   65,8,47.68332011
1214,Spain,2012,  2 450,  2 419,  2 215,  2 182,  2 474,  2 983,  3 777,  4 084,  3 850,  3 639,  3 262,  2 758,  2 485,  2 231,  1 712,  1 743,  1 344,   781,   293,   67,9,48.45951455
1215,Spain,2013,  2 372,  2 459,  2 247,  2 153,  2 409,  2 825,  3 571,  4 055,  3 856,  3 679,  3 309,  2 836,  2 497,  2 298,  1 762,  1 689,  1 382,   808,   317,   69,9,49.41728778
1216,Spain,2014,  2 289,  2 481,  2 288,  2 147,  2 347,  2 695,  3 363,  3 991,  3 874,  3 690,  3 371,  2 928,  2 500,  2 342,  1 879,  1 603,  1 411,   841,   341,   72,10,50.33933127
1217,Spain,2015,  2 230,  2 481,  2 327,  2 169,  2 300,  2 602,  3 185,  3 899,  3 907,  3 702,  3 435,  3 026,  2 538,  2 353,  1 962,  1 569,  1 426,   872,   361,   77,10,50.92705802
1218,Spain,2016,  2 177,  2 468,  2 371,  2 204,  2 271,  2 541,  3 031,  3 783,  3 943,  3 728,  3 493,  3 113,  2 603,  2 359,  2 016,  1 559,  1 440,   902,   378,   84,11,51.32979263
1219,Spain,2017,  2 128,  2 441,  2 422,  2 243,  2 261,  2 516,  2 908,  3 648,  3 967,  3 755,  3 558,  3 179,  2 676,  2 388,  2 091,  1 536,  1 436,   934,   394,   92,11,51.69119733
1220,Spain,2018,  2 087,  2 390,  2 477,  2 298,  2 275,  2 519,  2 828,  3 507,  3 979,  3 790,  3 616,  3 239,  2 761,  2 406,  2 157,  1 585,  1 393,   965,   411,   99,11,51.87080335
1221,Spain,2019,  2 040,  2 344,  2 520,  2 366,  2 320,  2 535,  2 790,  3 381,  3 970,  3 845,  3 653,  3 321,  2 863,  2 419,  2 206,  1 695,  1 323,   989,   431,   107,12,51.81973592
1222,Spain,2020,  1 969,  2 312,  2 537,  2 419,  2 372,  2 538,  2 762,  3 261,  3 920,  3 905,  3 684,  3 399,  2 968,  2 461,  2 220,  1 771,  1 295,   998,   446,   113,13,51.67174558
1223,Spain,2021,  1 897,  2 271,  2 531,  2 467,  2 419,  2 534,  2 741,  3 144,  3 834,  3 958,  3 721,  3 463,  3 055,  2 522,  2 226,  1 817,  1 290,  1 004,   459,   118,14,51.53763747
1224,Germany,1950,  4 979,  5 347,  6 529,  5 442,  5 266,  4 860,  3 493,  5 244,  5 640,  5 500,  4 713,  3 910,  3 327,  2 748,  2 067,  1 217,   469,   169,   39,   5,0,49.72841927
1225,Germany,1951,  5 132,  4 797,  6 532,  5 519,  5 187,  4 768,  3 811,  4 824,  5 568,  5 538,  4 865,  4 001,  3 383,  2 791,  2 094,  1 302,   497,   170,   37,   3,0,49.21146831
1226,Germany,1952,  5 223,  4 523,  6 385,  5 680,  5 083,  4 724,  4 232,  4 280,  5 492,  5 550,  5 020,  4 106,  3 435,  2 838,  2 122,  1 371,   533,   174,   36,   3,0,48.75073767
1227,Germany,1953,  5 263,  4 424,  6 122,  5 913,  4 946,  4 772,  4 624,  3 721,  5 417,  5 566,  5 145,  4 225,  3 482,  2 891,  2 149,  1 417,   586,   178,   35,   3,0,48.24649558
1228,Germany,1954,  5 276,  4 382,  5 804,  6 134,  4 904,  4 867,  4 850,  3 350,  5 305,  5 576,  5 240,  4 356,  3 543,  2 943,  2 176,  1 455,   635,   186,   35,   3,0,47.57248309
1229,Germany,1955,  5 270,  4 534,  5 307,  6 276,  5 011,  4 927,  4 854,  3 377,  5 085,  5 548,  5 321,  4 501,  3 616,  2 984,  2 215,  1 480,   682,   198,   36,   3,0,46.80720942
1230,Germany,1956,  5 285,  4 779,  4 778,  6 346,  5 191,  4 935,  4 775,  3 731,  4 698,  5 481,  5 364,  4 647,  3 705,  3 031,  2 257,  1 496,   728,   207,   37,   3,0,46.24204097
1231,Germany,1957,  5 340,  4 932,  4 515,  6 252,  5 431,  4 902,  4 736,  4 172,  4 187,  5 410,  5 381,  4 795,  3 806,  3 074,  2 298,  1 512,   765,   220,   39,   3,0,46.25485346
1232,Germany,1958,  5 427,  5 032,  4 424,  6 033,  5 729,  4 821,  4 791,  4 576,  3 655,  5 339,  5 401,  4 916,  3 919,  3 114,  2 348,  1 532,   793,   241,   41,   4,0,46.67582144
1233,Germany,1959,  5 547,  5 098,  4 388,  5 751,  6 008,  4 820,  4 895,  4 812,  3 304,  5 233,  5 416,  5 009,  4 043,  3 170,  2 399,  1 556,   818,   263,   44,   4,0,47.24240067
1234,Germany,1960,  5 702,  5 137,  4 546,  5 283,  6 206,  4 953,  4 967,  4 828,  3 340,  5 018,  5 395,  5 089,  4 178,  3 234,  2 437,  1 586,   834,   282,   47,   4,0,48.33785545
1235,Germany,1961,  5 879,  5 188,  4 805,  4 776,  6 329,  5 151,  4 988,  4 759,  3 698,  4 636,  5 335,  5 133,  4 313,  3 312,  2 481,  1 619,   846,   301,   50,   5,0,49.85039665
1236,Germany,1962,  6 060,  5 271,  4 976,  4 529,  6 286,  5 411,  4 962,  4 726,  4 147,  4 131,  5 271,  5 151,  4 453,  3 402,  2 525,  1 657,   862,   316,   54,   5,0,51.20970909
1237,Germany,1963,  6 233,  5 376,  5 091,  4 451,  6 110,  5 730,  4 884,  4 785,  4 560,  3 603,  5 206,  5 172,  4 566,  3 500,  2 563,  1 697,   876,   326,   60,   5,0,52.43400143
1238,Germany,1964,  6 379,  5 510,  5 168,  4 428,  5 861,  6 032,  4 879,  4 894,  4 805,  3 256,  5 105,  5 188,  4 653,  3 608,  2 612,  1 738,   896,   338,   66,   6,0,53.60662963
1239,Germany,1965,  6 473,  5 675,  5 214,  4 600,  5 419,  6 255,  5 004,  4 974,  4 827,  3 292,  4 894,  5 170,  4 728,  3 724,  2 667,  1 772,   922,   348,   72,   6,0,54.66550163
1240,Germany,1966,  6 513,  5 860,  5 268,  4 875,  4 925,  6 404,  5 195,  5 003,  4 756,  3 649,  4 520,  5 115,  4 769,  3 841,  2 733,  1 806,   946,   356,   78,   7,0,55.69675308
1241,Germany,1967,  6 498,  6 048,  5 349,  5 064,  4 682,  6 383,  5 452,  4 981,  4 716,  4 094,  4 024,  5 056,  4 789,  3 963,  2 807,  1 840,   972,   366,   83,   8,0,56.72720871
1242,Germany,1968,  6 413,  6 230,  5 452,  5 192,  4 613,  6 222,  5 772,  4 903,  4 766,  4 499,  3 508,  4 997,  4 809,  4 060,  2 884,  1 866,   995,   372,   86,   9,0,57.56318497
